AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-2021,Animal Caretakers,detailed,"277,300",1.3,,,,,16.71,"34,750",0.5,11.78,13.88,16.09,17.87,22.35,"24,500","28,870","33,470","37,160","46,480",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3000,Entertainment Attendants and Related Workers,minor,"627,560",0.8,,,,,16.05,"33,380",0.4,10.69,12.71,15.00,17.30,21.50,"22,240","26,430","31,200","35,990","44,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3010,Gambling Services Workers,broad,"105,500",1.1,,,,,18.97,"39,450",0.5,10.78,12.00,16.00,20.69,33.95,"22,420","24,950","33,280","43,040","70,610",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3011,Gambling Dealers,detailed,"82,980",1.0,,,,,19.43,"40,420",0.5,10.74,11.77,16.00,21.84,35.35,"22,340","24,480","33,280","45,430","73,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3012,Gambling and Sports Book Writers and Runners,detailed,"7,600",5.2,,,,,15.66,"32,570",1.6,10.68,12.00,14.65,17.46,22.07,"22,200","24,960","30,460","36,310","45,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3019,"Gambling Service Workers, All Other",detailed,"14,920",4.7,,,,,18.07,"37,590",1.5,11.00,13.25,16.60,18.73,27.28,"22,880","27,570","34,530","38,950","56,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3020,Motion Picture Projectionists,broad,"1,950",9.4,,,,,24.18,"50,290",6.2,11.62,14.06,18.35,36.24,39.44,"24,160","29,250","38,180","75,380","82,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3021,Motion Picture Projectionists,detailed,"1,950",9.4,,,,,24.18,"50,290",6.2,11.62,14.06,18.35,36.24,39.44,"24,160","29,250","38,180","75,380","82,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3030,"Ushers, Lobby Attendants, and Ticket Takers",broad,"119,210",2.0,,,,,15.27,"31,770",0.5,11.00,13.05,14.98,17.14,19.33,"22,880","27,140","31,150","35,650","40,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,"119,210",2.0,,,,,15.27,"31,770",0.5,11.00,13.05,14.98,17.14,19.33,"22,880","27,140","31,150","35,650","40,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3090,Miscellaneous Entertainment Attendants and Related Workers,broad,"400,900",1.1,,,,,15.47,"32,180",0.4,10.59,12.71,14.91,17.16,20.50,"22,040","26,430","31,020","35,700","42,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3091,Amusement and Recreation Attendants,detailed,"371,590",1.2,,,,,15.07,"31,350",0.4,10.55,12.71,14.66,17.00,19.20,"21,940","26,430","30,490","35,360","39,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3092,Costume Attendants,detailed,"6,290",4.9,,,,,31.68,"65,890",1.7,16.16,18.86,26.35,39.95,55.40,"33,610","39,240","54,810","83,090","115,240",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,"14,960",6.1,,,,,17.54,"36,490",1.9,11.31,14.00,16.73,19.97,24.42,"23,530","29,120","34,800","41,530","50,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,"8,060",7.2,,,,,17.40,"36,180",2.5,10.91,13.55,16.61,19.40,25.41,"22,700","28,180","34,550","40,360","52,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4000,Funeral Service Workers,minor,"62,630",1.1,,,,,22.06,"45,890",0.7,13.61,15.23,18.83,25.88,35.48,"28,300","31,670","39,170","53,830","73,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4010,Embalmers and Crematory Operators,broad,"6,360",3.9,,,,,24.82,"51,630",1.6,15.67,18.34,23.37,28.54,35.45,"32,600","38,140","48,610","59,350","73,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4011,Embalmers,detailed,"3,420",5.4,,,,,27.65,"57,520",1.9,16.90,22.19,27.06,31.13,37.86,"35,160","46,160","56,280","64,760","78,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4012,Crematory Operators,detailed,"2,950",5.7,,,,,21.53,"44,790",1.6,15.37,17.25,20.62,23.94,28.97,"31,970","35,890","42,880","49,800","60,260",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4020,Funeral Attendants,broad,"30,560",1.7,,,,,17.26,"35,900",0.8,12.89,14.14,16.64,18.86,22.45,"26,820","29,420","34,610","39,230","46,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4021,Funeral Attendants,detailed,"30,560",1.7,,,,,17.26,"35,900",0.8,12.89,14.14,16.64,18.86,22.45,"26,820","29,420","34,610","39,230","46,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4030,"Morticians, Undertakers, and Funeral Arrangers",broad,"25,700",2.1,,,,,27.09,"56,340",1.0,15.13,18.49,23.94,32.28,41.32,"31,470","38,470","49,800","67,140","85,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,"25,700",2.1,,,,,27.09,"56,340",1.0,15.13,18.49,23.94,32.28,41.32,"31,470","38,470","49,800","67,140","85,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5000,Personal Appearance Workers,minor,"543,830",1.1,,,,,20.42,"42,480",0.8,12.30,14.53,16.98,22.62,30.72,"25,580","30,220","35,310","47,040","63,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5010,"Barbers, Hairdressers, Hairstylists and Cosmetologists",broad,"313,560",1.5,,,,,21.01,"43,710",1.2,12.00,14.00,17.03,23.40,34.31,"24,960","29,120","35,420","48,670","71,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5011,Barbers,detailed,"18,100",8.6,,,,,22.98,"47,800",4.1,13.35,15.41,18.73,28.45,37.71,"27,770","32,050","38,960","59,180","78,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,"295,460",1.8,,,,,20.89,"43,460",1.2,11.82,13.97,16.95,23.22,33.76,"24,580","29,060","35,250","48,300","70,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5090,Miscellaneous Personal Appearance Workers,broad,"230,270",1.5,,,,,19.62,"40,810",1.0,13.15,15.20,16.95,21.29,28.26,"27,360","31,620","35,260","44,290","58,770",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5091,"Makeup Artists, Theatrical and Performance",detailed,"3,320",24.7,,,,,36.25,"75,410",12.6,10.58,13.87,24.17,63.72,75.52,"22,010","28,850","50,280","132,530","157,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5092,Manicurists and Pedicurists,detailed,"147,820",1.3,,,,,17.74,"36,910",0.8,13.42,15.15,16.66,18.11,23.07,"27,910","31,510","34,660","37,660","47,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5093,Shampooers,detailed,"8,890",10.9,,,,,14.82,"30,830",2.0,11.00,13.17,15.13,17.12,17.30,"22,880","27,390","31,470","35,610","35,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5094,Skincare Specialists,detailed,"70,240",5.0,,,,,23.40,"48,670",2.1,13.06,16.41,19.98,26.86,37.18,"27,160","34,130","41,560","55,860","77,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-6000,"Baggage Porters, Bellhops, and Concierges",minor,"75,430",3.3,,,,,18.84,"39,190",0.9,13.63,15.65,17.70,20.96,26.13,"28,360","32,560","36,810","43,600","54,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-6010,"Baggage Porters, Bellhops, and Concierges",broad,"75,430",3.3,,,,,18.84,"39,190",0.9,13.63,15.65,17.70,20.96,26.13,"28,360","32,560","36,810","43,600","54,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-6011,Baggage Porters and Bellhops,detailed,"31,220",3.9,,,,,17.77,"36,960",1.2,12.25,14.34,17.32,19.61,23.31,"25,480","29,830","36,020","40,780","48,490",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-6012,Concierges,detailed,"44,200",4.4,,,,,19.60,"40,770",1.2,14.79,16.28,17.94,21.97,27.91,"30,770","33,860","37,320","45,700","58,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-7000,Tour and Travel Guides,minor,"49,010",2.7,,,,,20.72,"43,090",3.3,12.93,15.03,17.63,22.07,28.81,"26,890","31,250","36,660","45,910","59,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-7010,Tour and Travel Guides,broad,"49,010",2.7,,,,,20.72,"43,090",3.3,12.93,15.03,17.63,22.07,28.81,"26,890","31,250","36,660","45,910","59,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-7010,Tour and Travel Guides,detailed,"49,010",2.7,,,,,20.72,"43,090",3.3,12.93,15.03,17.63,22.07,28.81,"26,890","31,250","36,660","45,910","59,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9000,Other Personal Care and Service Workers,minor,"1,278,640",0.8,,,,,18.86,"39,230",0.5,11.87,14.23,17.09,21.29,27.98,"24,680","29,590","35,550","44,270","58,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9010,Childcare Workers,broad,"520,180",1.5,,,,,15.93,"33,140",0.5,11.01,13.46,15.41,17.77,21.42,"22,900","28,000","32,050","36,960","44,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9011,Childcare Workers,detailed,"520,180",1.5,,,,,15.93,"33,140",0.5,11.01,13.46,15.41,17.77,21.42,"22,900","28,000","32,050","36,960","44,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9030,Recreation and Fitness Workers,broad,"613,260",0.9,,,,,21.25,"44,190",0.7,12.79,15.10,17.99,23.81,33.05,"26,590","31,400","37,420","49,530","68,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,"303,620",1.5,,,,,24.69,"51,360",1.0,13.26,16.39,22.20,29.29,39.45,"27,580","34,090","46,180","60,920","82,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9032,Recreation Workers,detailed,"309,640",1.2,,,,,17.87,"37,170",0.4,12.33,14.65,17.01,19.77,23.78,"25,640","30,460","35,380","41,120","49,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9040,Residential Advisors,broad,"82,810",1.8,,,,,19.99,"41,590",0.7,13.70,16.29,18.84,22.88,28.05,"28,490","33,890","39,180","47,590","58,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9041,Residential Advisors,detailed,"82,810",1.8,,,,,19.99,"41,590",0.7,13.70,16.29,18.84,22.88,28.05,"28,490","33,890","39,180","47,590","58,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9090,Miscellaneous Personal Care and Service Workers,broad,"62,390",4.6,,,,,18.27,"37,990",1.2,12.01,15.60,18.22,18.84,23.70,"24,980","32,450","37,900","39,190","49,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9099,"Personal Care and Service Workers, All Other",detailed,"62,390",4.6,,,,,18.27,"37,990",1.2,12.01,15.60,18.22,18.84,23.70,"24,980","32,450","37,900","39,190","49,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,"13,351,680",0.2,,,,,26.00,"54,070",0.3,13.01,14.91,18.01,28.79,47.53,"27,060","31,010","37,460","59,880","98,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-1000,Supervisors of Sales Workers,minor,"1,332,180",0.4,,,,,28.77,"59,830",0.3,15.69,18.61,23.81,32.19,45.76,"32,630","38,710","49,510","66,960","95,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-1010,First-Line Supervisors of Sales Workers,broad,"1,332,180",0.4,,,,,28.77,"59,830",0.3,15.69,18.61,23.81,32.19,45.76,"32,630","38,710","49,510","66,960","95,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,"1,113,160",0.5,,,,,25.17,"52,350",0.3,14.96,18.07,22.75,29.09,36.81,"31,120","37,580","47,320","60,510","76,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,"219,010",1.1,,,,,47.06,"97,870",0.6,23.50,30.16,40.45,56.82,77.94,"48,880","62,730","84,130","118,190","162,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2000,Retail Sales Workers,minor,"7,633,890",0.3,,,,,17.05,"35,470",0.2,11.62,13.77,16.20,17.83,22.38,"24,170","28,630","33,690","37,090","46,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2010,Cashiers,broad,"3,169,970",0.5,,,,,15.31,"31,840",0.2,11.09,13.36,15.00,17.03,18.41,"23,070","27,780","31,200","35,430","38,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2011,Cashiers,detailed,"3,148,030",0.6,,,,,15.29,"31,810",0.2,11.09,13.36,14.99,17.02,18.37,"23,070","27,780","31,190","35,410","38,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2012,Gambling Change Persons and Booth Cashiers,detailed,"21,930",2.0,,,,,17.70,"36,820",0.8,10.96,13.88,16.74,18.92,23.65,"22,810","28,870","34,810","39,350","49,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2020,Counter and Rental Clerks and Parts Salespersons,broad,"663,680",1.0,,,,,20.76,"43,180",0.4,13.53,16.00,18.32,23.24,29.76,"28,150","33,280","38,100","48,340","61,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2021,Counter and Rental Clerks,detailed,"398,620",1.5,,,,,21.01,"43,700",0.5,13.74,16.44,18.53,23.22,29.82,"28,580","34,200","38,540","48,290","62,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2022,Parts Salespersons,detailed,"265,060",1.0,,,,,20.38,"42,390",0.4,13.35,14.73,18.00,23.27,29.69,"27,770","30,630","37,440","48,410","61,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2030,Retail Salespersons,broad,"3,800,250",0.3,,,,,17.86,"37,150",0.2,12.31,14.01,16.62,18.20,23.05,"25,600","29,140","34,580","37,850","47,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2031,Retail Salespersons,detailed,"3,800,250",0.3,,,,,17.86,"37,150",0.2,12.31,14.01,16.62,18.20,23.05,"25,600","29,140","34,580","37,850","47,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3000,"Sales Representatives, Services",minor,"2,287,740",0.5,,,,,41.53,"86,380",0.5,17.98,22.89,30.87,48.08,76.82,"37,400","47,620","64,200","100,010","159,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3010,Advertising Sales Agents,broad,"97,470",2.1,,,,,36.71,"76,350",1.6,16.09,21.63,29.55,43.96,64.20,"33,480","44,980","61,460","91,430","133,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3011,Advertising Sales Agents,detailed,"97,470",2.1,,,,,36.71,"76,350",1.6,16.09,21.63,29.55,43.96,64.20,"33,480","44,980","61,460","91,430","133,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3020,Insurance Sales Agents,broad,"469,480",1.1,,,,,39.19,"81,510",1.3,17.50,21.88,29.02,43.82,65.22,"36,390","45,520","60,370","91,150","135,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3021,Insurance Sales Agents,detailed,"469,480",1.1,,,,,39.19,"81,510",1.3,17.50,21.88,29.02,43.82,65.22,"36,390","45,520","60,370","91,150","135,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3030,"Securities, Commodities, and Financial Services Sales Agents",broad,"472,300",1.2,,,,,53.08,"110,400",1.1,22.63,24.81,37.57,62.25,103.47,"47,080","51,600","78,140","129,480","215,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,"472,300",1.2,,,,,53.08,"110,400",1.1,22.63,24.81,37.57,62.25,103.47,"47,080","51,600","78,140","129,480","215,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3040,Travel Agents,broad,"59,150",4.4,,,,,25.33,"52,690",1.3,16.00,18.64,23.29,29.27,35.65,"33,280","38,760","48,450","60,880","74,160",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3041,Travel Agents,detailed,"59,150",4.4,,,,,25.33,"52,690",1.3,16.00,18.64,23.29,29.27,35.65,"33,280","38,760","48,450","60,880","74,160",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3090,"Miscellaneous Sales Representatives, Services",broad,"1,189,330",0.7,,,,,39.07,"81,260",0.5,17.76,22.65,31.86,47.49,68.29,"36,930","47,120","66,260","98,780","142,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,"1,189,330",0.7,,,,,39.07,"81,260",0.5,17.76,22.65,31.86,47.49,68.29,"36,930","47,120","66,260","98,780","142,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-4000,"Sales Representatives, Wholesale and Manufacturing",minor,"1,560,790",0.5,,,,,42.16,"87,690",0.5,18.71,24.43,35.63,49.61,74.97,"38,910","50,820","74,100","103,200","155,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-4010,"Sales Representatives, Wholesale and Manufacturing",broad,"1,560,790",0.5,,,,,42.16,"87,690",0.5,18.71,24.43,35.63,49.61,74.97,"38,910","50,820","74,100","103,200","155,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,"293,930",2.0,,,,,55.06,"114,520",0.9,23.48,31.56,48.11,70.26,93.70,"48,840","65,640","100,070","146,150","194,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,"1,266,860",0.6,,,,,39.17,"81,470",0.5,18.20,23.58,32.11,46.91,64.65,"37,860","49,040","66,780","97,570","134,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9000,Other Sales and Related Workers,minor,"537,090",1.8,,,,,33.10,"68,850",1.1,14.35,17.45,23.91,39.91,62.88,"29,840","36,300","49,720","83,020","130,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9010,"Models, Demonstrators, and Product Promoters",broad,"70,120",5.0,,,,,22.41,"46,610",1.9,14.87,16.44,18.64,25.38,31.95,"30,920","34,200","38,760","52,790","66,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9011,Demonstrators and Product Promoters,detailed,"64,770",5.4,,,,,21.03,"43,730",2.0,14.86,16.28,18.25,24.09,29.00,"30,910","33,860","37,960","50,100","60,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9012,Models,detailed,"5,350",11.8,,,,,39.20,"81,540",6.3,18.27,22.00,43.26,43.26,59.80,"38,010","45,760","89,990","89,990","124,380",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9020,Real Estate Brokers and Sales Agents,broad,"240,190",3.6,,,,,36.17,"75,240",1.5,16.00,19.32,28.35,44.49,64.49,"33,280","40,180","58,960","92,540","134,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9021,Real Estate Brokers,detailed,"49,590",13.6,,,,,44.07,"91,660",3.0,17.75,23.17,34.75,54.91,80.16,"36,920","48,200","72,280","114,220","166,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9022,Real Estate Sales Agents,detailed,"190,600",2.3,,,,,34.12,"70,970",1.6,15.36,18.72,27.08,41.08,60.16,"31,940","38,940","56,320","85,440","125,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9030,Sales Engineers,broad,"56,690",3.3,,,,,62.70,"130,410",1.3,33.93,43.60,58.42,76.54,97.44,"70,580","90,690","121,520","159,200","202,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9031,Sales Engineers,detailed,"56,690",3.3,,,,,62.70,"130,410",1.3,33.93,43.60,58.42,76.54,97.44,"70,580","90,690","121,520","159,200","202,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9040,Telemarketers,broad,"66,430",4.4,,,,,17.47,"36,340",1.3,11.84,14.00,16.54,18.58,23.52,"24,620","29,120","34,410","38,640","48,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9041,Telemarketers,detailed,"66,430",4.4,,,,,17.47,"36,340",1.3,11.84,14.00,16.54,18.58,23.52,"24,620","29,120","34,410","38,640","48,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9090,Miscellaneous Sales and Related Workers,broad,"103,660",3.5,,,,,27.05,"56,270",2.1,13.44,16.60,22.11,31.41,45.64,"27,960","34,530","46,000","65,330","94,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,"4,590",11.2,,,,,19.18,"39,890",4.5,11.27,15.00,16.60,20.66,26.91,"23,440","31,200","34,530","42,970","55,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9099,"Sales and Related Workers, All Other",detailed,"99,070",3.5,,,,,27.42,"57,030",2.1,13.49,16.85,22.29,31.85,46.08,"28,060","35,040","46,370","66,240","95,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,"18,218,070",0.1,,,,,24.12,"50,160",0.1,15.29,18.07,22.27,28.24,35.81,"31,800","37,580","46,320","58,730","74,480",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-1000,Supervisors of Office and Administrative Support Workers,minor,"1,495,580",0.4,,,,,34.40,"71,560",0.2,21.12,25.57,31.80,39.59,49.51,"43,920","53,190","66,140","82,340","102,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-1010,First-Line Supervisors of Office and Administrative Support Workers,broad,"1,495,580",0.4,,,,,34.40,"71,560",0.2,21.12,25.57,31.80,39.59,49.51,"43,920","53,190","66,140","82,340","102,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,"1,495,580",0.4,,,,,34.40,"71,560",0.2,21.12,25.57,31.80,39.59,49.51,"43,920","53,190","66,140","82,340","102,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2000,Communications Equipment Operators,minor,"41,070",2.3,,,,,20.52,"42,670",0.6,14.42,16.64,18.56,22.77,29.61,"29,990","34,600","38,600","47,360","61,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2010,"Switchboard Operators, Including Answering Service",broad,"35,730",2.6,,,,,20.26,"42,130",0.6,14.34,16.47,18.45,22.27,29.30,"29,820","34,250","38,370","46,330","60,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2011,"Switchboard Operators, Including Answering Service",detailed,"35,730",2.6,,,,,20.26,"42,130",0.6,14.34,16.47,18.45,22.27,29.30,"29,820","34,250","38,370","46,330","60,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2020,Telephone Operators,broad,"3,950",6.6,,,,,20.62,"42,880",1.1,15.11,17.24,18.81,23.33,27.65,"31,440","35,860","39,130","48,530","57,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2021,Telephone Operators,detailed,"3,950",6.6,,,,,20.62,"42,880",1.1,15.11,17.24,18.81,23.33,27.65,"31,440","35,860","39,130","48,530","57,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2090,Miscellaneous Communications Equipment Operators,broad,"1,390",9.9,,,,,26.87,"55,890",2.1,17.30,21.45,24.00,30.92,42.84,"35,980","44,620","49,910","64,310","89,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2099,"Communications Equipment Operators, All Other",detailed,"1,390",9.9,,,,,26.87,"55,890",2.1,17.30,21.45,24.00,30.92,42.84,"35,980","44,620","49,910","64,310","89,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3000,Financial Clerks,minor,"2,645,000",0.4,,,,,24.14,"50,200",0.2,16.64,18.94,22.77,28.01,33.57,"34,600","39,390","47,370","58,260","69,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3010,Bill and Account Collectors,broad,"165,020",1.6,,,,,23.25,"48,370",0.5,16.33,18.41,22.14,26.44,31.65,"33,960","38,290","46,040","54,990","65,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3011,Bill and Account Collectors,detailed,"165,020",1.6,,,,,23.25,"48,370",0.5,16.33,18.41,22.14,26.44,31.65,"33,960","38,290","46,040","54,990","65,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3020,Billing and Posting Clerks,broad,"417,500",1.1,,,,,23.80,"49,490",0.3,17.19,19.35,22.68,27.09,31.25,"35,760","40,260","47,170","56,350","64,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3021,Billing and Posting Clerks,detailed,"417,500",1.1,,,,,23.80,"49,490",0.3,17.19,19.35,22.68,27.09,31.25,"35,760","40,260","47,170","56,350","64,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3030,"Bookkeeping, Accounting, and Auditing Clerks",broad,"1,455,770",0.5,,,,,25.01,"52,020",0.2,16.64,19.90,23.66,28.95,34.94,"34,600","41,390","49,210","60,220","72,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,"1,455,770",0.5,,,,,25.01,"52,020",0.2,16.64,19.90,23.66,28.95,34.94,"34,600","41,390","49,210","60,220","72,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3040,Gambling Cage Workers,broad,"13,490",1.1,,,,,18.56,"38,600",0.3,13.43,15.32,17.78,21.08,23.72,"27,940","31,870","36,990","43,840","49,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3041,Gambling Cage Workers,detailed,"13,490",1.1,,,,,18.56,"38,600",0.3,13.43,15.32,17.78,21.08,23.72,"27,940","31,870","36,990","43,840","49,350",,
